text,intent,intent_label
i am thankful for your help!,124,thank_you
"good answer, thanks for providing it",124,thank_you
i can not thank you enough,124,thank_you
appreciate the help,124,thank_you
thanks for helping out,124,thank_you
thank you for helping me,124,thank_you
i appreciate you helping me,124,thank_you
thanks for your cooperation,124,thank_you
your answer was good,124,thank_you
you are so thoughtful and i appreciate your gesture,124,thank_you
i'm so glad you helped me!,124,thank_you
i appreciate what you did,124,thank_you
i wish you were here earlier,124,thank_you
you did a good job thank you,124,thank_you
merci beaucoup,124,thank_you
i'm grateful,124,thank_you
thank you for the information,124,thank_you
thanks so much!,124,thank_you
thank ya!,124,thank_you
i want to thank you for helping,124,thank_you
thank you very much for the assistance,124,thank_you
youre a doll,124,thank_you
i'm grateful for the assistance,124,thank_you
thanks again!,124,thank_you
thank you kindly,124,thank_you
thanks for helping me!,124,thank_you
thank you,124,thank_you
thanks for answering my question,124,thank_you
i owe you one!,124,thank_you
i have much gratitude for your help,124,thank_you
can i put in a vacation request with you,97,pto_request
can you set up a pto request for me for march 20th to april 12th,97,pto_request
can you put in a pto request for me from march 1-7,97,pto_request
i need help making a pto request for march 3-10,97,pto_request
i need a pto request on march 1 to 2,97,pto_request
how do i book a vacation,97,pto_request
i'd like to take a vacation day from 2/24 to 2/25,97,pto_request
create for me a pto request for march 16-21,97,pto_request
schedule a pto request for me on march 1-2,97,pto_request
i need a pto request put in for the weekend of june 1st to june 2nd,97,pto_request
can you put in a pto request for the 5th of june to june 8th,97,pto_request
can you put in a pto request for march 4 to march 6 for me,97,pto_request
what steps should i take if i want to request vacation,97,pto_request
let's do a personal pto request for the dates may 12th to may 15th,97,pto_request
i need a pto request for the dates jan 15th to jan 20th,97,pto_request
please tell me how to submit a vacation request,97,pto_request
please make a pto request from dates september 1 to 15,97,pto_request
how can i request a vacation from work,97,pto_request
i would like you put in a pto request for the dates july 4th to the 8th,97,pto_request
when can i put a pto request in for feb 22 to march 1,97,pto_request
can you tell me how to make a vacation request,97,pto_request
please place a pto request for february 18th to the february 25th,97,pto_request
submit a request for pto for the dates may 5th to the 12th,97,pto_request
please make a pto request for me from dates jan 21 to begininning of february,97,pto_request
i need to put in a pto request for march 4 to march 6,97,pto_request
what do i need to do if i want to ask for vacation time,97,pto_request
i want to put in a request for pto from may 5 to may 12,97,pto_request
am i able to place a pto request for february 20-25,97,pto_request
what do i need to do to request vacation time off,97,pto_request
put in a pto request for me i want it for the ninth and the tenth of august,97,pto_request
i'd like for their to be a pto request for me made for the dates june 4th to june 8th,97,pto_request
please assist me by making a pto request for march 11-18,97,pto_request
make a pto request from april 2 to april 4,97,pto_request
"could you submit a pto request for me from dates mar 3 to 9, please",97,pto_request
is there a time i can put in a pto request for dec 2 to new years,97,pto_request
tell me how to request vacation,97,pto_request
i need a pto request for march 3rd and 4th,97,pto_request
i need to submit a request for pto for june 12th to june 14th,97,pto_request
"between october 7th and october 10th, i'd like for there to be a pto request for me",97,pto_request
"i need to take some time off, can i have the next week off",97,pto_request
what is the process for requesting a vacation,97,pto_request
"from december 22nd to the 25th, make me a pto request",97,pto_request
what is the protocol for requesting a vacation,97,pto_request
i want to request pto from november 7 to 11,97,pto_request
how can i schedule a vacation request,97,pto_request
would you be able to tell me how to make a vacation request,97,pto_request
may i take a pto on february 7 and 8,97,pto_request
how do i ask to have a vacation,97,pto_request
can you put in a pto request for march 7th to the 9th,97,pto_request
"can you submit a pto request for me from dates nov 2 to 10, please",97,pto_request
"can you give me a burmese meal suggestion, please",46,meal_suggestion
can you tell me a good indian dish to make,46,meal_suggestion
"i can't decide on dinner, what do you suggest",46,meal_suggestion
i'd like an italian meal suggestion,46,meal_suggestion
go ahead and give me a suggestion for what to make for dinner,46,meal_suggestion
give me some options on what to cook for dinner,46,meal_suggestion
i want you to give me a suggestion for what to make for dinner,46,meal_suggestion
suggest an italian meal to me,46,meal_suggestion
i want an italian meal suggestion,46,meal_suggestion
i'm needing dinner suggestions for mexican food,46,meal_suggestion
i'd like you to give me an idea for a meal from iceland,46,meal_suggestion
what peruvian dish should i make,46,meal_suggestion
what can i make for dinner using ground beef,46,meal_suggestion
any suggestions for a peruvian meal,46,meal_suggestion
got any good dinner ideas,46,meal_suggestion
i need a mexican meal suggesstion,46,meal_suggestion
what do you think i should make for dinner,46,meal_suggestion
do you have any good recommendations for swiss cuisine,46,meal_suggestion
please give me a suggestion for what to make for dinner,46,meal_suggestion
i would like to hear what ideas you have about making dinner tonight,46,meal_suggestion
suggest a meal from korea to me,46,meal_suggestion
suggest a meal from thailand to me,46,meal_suggestion
suggest a meal from germany to me,46,meal_suggestion
suggest a meal from denmark to me,46,meal_suggestion
i'd like to get dinner suggestions for thai food,46,meal_suggestion
need some good dinner ideas,46,meal_suggestion
what food from italy do you suggest,46,meal_suggestion
what meal from italy do you suggest,46,meal_suggestion
do you have any southern dishes to recommend,46,meal_suggestion
suggest food from italy to me,46,meal_suggestion
can you suggest to me any meals from nigeria,46,meal_suggestion
what would be good for dinner,46,meal_suggestion
please provide an option for dinner,46,meal_suggestion
suggest a meal for me that comes from mexico,46,meal_suggestion
can you give me a thai dinner suggestion,46,meal_suggestion
can you suggest a meal from ireland for me,46,meal_suggestion
what's the best pizza place around here,46,meal_suggestion
can you give me a vietnamese dinner suggestion,46,meal_suggestion
suggest a meal from italy to me,46,meal_suggestion
please suggest a meal from italy to me,46,meal_suggestion
i need a suggestion for a dinner recipe,46,meal_suggestion
what's a simple chinese recipe for dinner,46,meal_suggestion
"can you give me a thai meal suggestion, please",46,meal_suggestion
